unix,date,symbol,open,high,low,close,volume ETH,volume USDT,tradecount
1645844400000,2022-02-26 03:00:00,ETH/USDT,2802.84000000,2806.63000000,2781.41000000,2793.59000000,10408.39640000,29065399.32962000,24723
1645840800000,2022-02-26 02:00:00,ETH/USDT,2818.18000000,2824.00000000,2799.41000000,2802.84000000,16413.87290000,46151280.97084100,28101
1645837200000,2022-02-26 01:00:00,ETH/USDT,2832.20000000,2844.79000000,2806.30000000,2818.18000000,18562.30000000,52413542.74191100,33098
1645833600000,2022-02-26 00:00:00,ETH/USDT,2768.05000000,2878.00000000,2761.31000000,2832.20000000,61830.36110000,174273145.53908600,100100
1645830000000,2022-02-25 23:00:00,ETH/USDT,2791.58000000,2834.97000000,2750.11000000,2768.49000000,67986.44820000,189823476.46283400,107128
1645826400000,2022-02-25 22:00:00,ETH/USDT,2706.71000000,2798.74000000,2692.52000000,2791.58000000,36669.44280000,101155936.97239300,76471
1645822800000,2022-02-25 21:00:00,ETH/USDT,2713.43000000,2730.00000000,2701.81000000,2706.71000000,10969.18180000,29792420.73044300,22148
1645819200000,2022-02-25 20:00:00,ETH/USDT,2678.81000000,2719.81000000,2668.74000000,2713.43000000,18874.61820000,50882923.84758300,31992
1645815600000,2022-02-25 19:00:00,ETH/USDT,2674.49000000,2704.98000000,2666.03000000,2678.81000000,19834.37550000,53251591.03408300,29945
1645812000000,2022-02-25 18:00:00,ETH/USDT,2692.35000000,2700.00000000,2667.01000000,2674.47000000,18828.48930000,50470684.09748300,33469
1645808400000,2022-02-25 17:00:00,ETH/USDT,2725.70000000,2731.35000000,2684.01000000,2692.23000000,19359.32450000,52366151.27000800,34194
1645804800000,2022-02-25 16:00:00,ETH/USDT,2732.79000000,2745.94000000,2702.08000000,2725.68000000,26104.82430000,71059502.84770400,40565
1645801200000,2022-02-25 15:00:00,ETH/USDT,2681.58000000,2743.00000000,2655.39000000,2732.79000000,48870.93060000,131839747.51032100,70739
1645797600000,2022-02-25 14:00:00,ETH/USDT,2711.62000000,2715.71000000,2676.06000000,2681.57000000,40654.54380000,109664577.38630000,52706
1645794000000,2022-02-25 13:00:00,ETH/USDT,2708.22000000,2734.06000000,2700.59000000,2711.62000000,37064.10490000,100630740.84734200,56732
1645790400000,2022-02-25 12:00:00,ETH/USDT,2632.89000000,2714.71000000,2632.65000000,2708.32000000,55189.99320000,147955160.08467300,84498
1645786800000,2022-02-25 11:00:00,ETH/USDT,2617.84000000,2640.84000000,2598.81000000,2632.90000000,21747.12150000,57070550.20961200,36137
1645783200000,2022-02-25 10:00:00,ETH/USDT,2617.17000000,2626.79000000,2605.68000000,2617.84000000,17694.32870000,46278840.42564900,29789
1645779600000,2022-02-25 09:00:00,ETH/USDT,2608.03000000,2625.54000000,2571.72000000,2617.17000000,29473.90640000,76405531.51895800,46519
1645776000000,2022-02-25 08:00:00,ETH/USDT,2612.96000000,2618.38000000,2591.55000000,2608.02000000,22240.98060000,57936640.21413100,54267
1645772400000,2022-02-25 07:00:00,ETH/USDT,2633.04000000,2646.00000000,2608.05000000,2612.96000000,39880.20430000,104574473.17668700,48986
1645768800000,2022-02-25 06:00:00,ETH/USDT,2606.03000000,2637.94000000,2597.04000000,2633.05000000,17617.14280000,46190060.87804700,28337
1645765200000,2022-02-25 05:00:00,ETH/USDT,2616.75000000,2623.53000000,2585.25000000,2606.02000000,19705.49030000,51331180.43922600,33201
1645761600000,2022-02-25 04:00:00,ETH/USDT,2636.92000000,2639.00000000,2611.50000000,2616.76000000,14053.19080000,36876090.95432200,25385
1645758000000,2022-02-25 03:00:00,ETH/USDT,2639.38000000,2641.51000000,2606.14000000,2636.92000000,20851.28230000,54742290.29137600,29522
1645754400000,2022-02-25 02:00:00,ETH/USDT,2629.86000000,2649.96000000,2623.78000000,2639.38000000,22511.41730000,59364796.90755900,36333
1645750800000,2022-02-25 01:00:00,ETH/USDT,2583.78000000,2647.94000000,2582.37000000,2629.87000000,26981.86180000,70731917.01345900,44493
1645747200000,2022-02-25 00:00:00,ETH/USDT,2596.26000000,2630.81000000,2583.08000000,2583.79000000,26230.97230000,68382729.48341800,48458
1645743600000,2022-02-24 23:00:00,ETH/USDT,2566.60000000,2604.63000000,2566.23000000,2596.20000000,20703.53910000,53579596.63655100,35358
1645740000000,2022-02-24 22:00:00,ETH/USDT,2635.73000000,2644.12000000,2544.44000000,2566.22000000,25712.88380000,66668627.05981100,72742
1645736400000,2022-02-24 21:00:00,ETH/USDT,2651.47000000,2654.59000000,2617.49000000,2635.72000000,25266.42800000,66563690.08594800,43040
1645732800000,2022-02-24 20:00:00,ETH/USDT,2596.32000000,2740.00000000,2595.00000000,2651.47000000,125126.44940000,333465502.72840500,168346
1645729200000,2022-02-24 19:00:00,ETH/USDT,2524.92000000,2599.99000000,2513.18000000,2596.31000000,55101.93620000,140530029.46840800,69596
1645725600000,2022-02-24 18:00:00,ETH/USDT,2434.90000000,2556.79000000,2433.00000000,2524.91000000,60167.27350000,150034763.71891600,69757
1645722000000,2022-02-24 17:00:00,ETH/USDT,2475.05000000,2477.40000000,2429.57000000,2434.90000000,32602.13980000,79709253.44094100,39406
1645718400000,2022-02-24 16:00:00,ETH/USDT,2455.32000000,2490.57000000,2449.90000000,2475.05000000,52696.58360000,130108685.63867900,62156
1645714800000,2022-02-24 15:00:00,ETH/USDT,2436.62000000,2476.86000000,2414.94000000,2455.09000000,79029.45580000,193338085.73845000,88564
1645711200000,2022-02-24 14:00:00,ETH/USDT,2391.33000000,2445.44000000,2375.04000000,2436.62000000,90891.80080000,219385269.52543000,92719
1645707600000,2022-02-24 13:00:00,ETH/USDT,2368.45000000,2411.81000000,2349.57000000,2391.33000000,44611.78640000,106237043.44388000,51466
1645704000000,2022-02-24 12:00:00,ETH/USDT,2394.52000000,2395.02000000,2357.45000000,2368.46000000,29542.66240000,70098487.25830200,41783
1645700400000,2022-02-24 11:00:00,ETH/USDT,2362.44000000,2396.41000000,2334.03000000,2394.51000000,45637.86770000,107754486.19780500,58994
1645696800000,2022-02-24 10:00:00,ETH/USDT,2369.44000000,2380.71000000,2332.11000000,2362.45000000,49449.87720000,116460165.28849900,64094
1645693200000,2022-02-24 09:00:00,ETH/USDT,2381.20000000,2410.00000000,2364.31000000,2369.44000000,37586.96320000,89723193.62403000,52918
1645689600000,2022-02-24 08:00:00,ETH/USDT,2370.45000000,2431.91000000,2360.00000000,2381.21000000,80072.18760000,191335891.01676900,86741
1645686000000,2022-02-24 07:00:00,ETH/USDT,2340.85000000,2400.00000000,2301.00000000,2370.45000000,74395.09260000,174274006.36092400,89545
1645682400000,2022-02-24 06:00:00,ETH/USDT,2335.61000000,2355.87000000,2328.08000000,2340.84000000,56381.93920000,132100436.47775200,68272
1645678800000,2022-02-24 05:00:00,ETH/USDT,2402.46000000,2407.02000000,2300.00000000,2335.61000000,108662.93040000,254410010.80810800,115117
1645675200000,2022-02-24 04:00:00,ETH/USDT,2397.41000000,2410.09000000,2355.14000000,2402.46000000,97571.06530000,232777368.56886400,109552
1645671600000,2022-02-24 03:00:00,ETH/USDT,2496.22000000,2498.45000000,2388.00000000,2397.41000000,113886.40580000,277743284.97821300,147898
1645668000000,2022-02-24 02:00:00,ETH/USDT,2570.80000000,2576.52000000,2488.00000000,2496.21000000,40171.16550000,101843000.56485700,62212
1645664400000,2022-02-24 01:00:00,ETH/USDT,2561.13000000,2576.46000000,2546.04000000,2570.80000000,23229.18010000,59505654.30468000,38546
1645660800000,2022-02-24 00:00:00,ETH/USDT,2579.70000000,2593.24000000,2559.78000000,2561.13000000,27235.16190000,70069051.25280300,45216
1645657200000,2022-02-23 23:00:00,ETH/USDT,2636.91000000,2637.22000000,2575.83000000,2579.71000000,31866.19920000,82665412.11450900,50285
1645653600000,2022-02-23 22:00:00,ETH/USDT,2617.73000000,2637.94000000,2597.14000000,2636.92000000,13355.04820000,34933072.43992400,31114
1645650000000,2022-02-23 21:00:00,ETH/USDT,2622.68000000,2634.85000000,2608.50000000,2618.00000000,9164.67300000,24036174.37689100,22500
1645646400000,2022-02-23 20:00:00,ETH/USDT,2633.14000000,2641.41000000,2609.49000000,2622.69000000,20850.26150000,54707480.52467900,35945
1645642800000,2022-02-23 19:00:00,ETH/USDT,2649.41000000,2663.73000000,2619.48000000,2633.14000000,23396.32620000,61793638.34997900,40188
1645639200000,2022-02-23 18:00:00,ETH/USDT,2666.72000000,2668.97000000,2637.89000000,2649.40000000,27034.27680000,71680010.32946600,45365
1645635600000,2022-02-23 17:00:00,ETH/USDT,2710.92000000,2729.99000000,2662.37000000,2666.71000000,27281.58680000,73614350.38154600,44480
1645632000000,2022-02-23 16:00:00,ETH/USDT,2688.35000000,2716.00000000,2677.00000000,2710.78000000,23088.58590000,62262456.33254600,37176
1645628400000,2022-02-23 15:00:00,ETH/USDT,2707.46000000,2708.70000000,2683.27000000,2688.35000000,31397.66410000,84629989.72533300,43921
1645624800000,2022-02-23 14:00:00,ETH/USDT,2731.45000000,2737.64000000,2702.68000000,2707.45000000,26929.87040000,73335961.95961700,42667
1645621200000,2022-02-23 13:00:00,ETH/USDT,2740.75000000,2753.55000000,2726.23000000,2731.44000000,18968.51050000,51951866.31013400,39531
1645617600000,2022-02-23 12:00:00,ETH/USDT,2719.61000000,2750.00000000,2716.75000000,2740.74000000,17870.38450000,48879006.52102400,33305
1645614000000,2022-02-23 11:00:00,ETH/USDT,2717.68000000,2738.83000000,2704.20000000,2719.62000000,24034.17430000,65418948.90162400,39860
1645610400000,2022-02-23 10:00:00,ETH/USDT,2713.99000000,2724.63000000,2699.44000000,2717.68000000,15892.82340000,43105834.74071500,28260
1645606800000,2022-02-23 09:00:00,ETH/USDT,2702.60000000,2723.73000000,2698.50000000,2713.98000000,18938.16780000,51416894.99075500,35909
1645603200000,2022-02-23 08:00:00,ETH/USDT,2695.62000000,2722.50000000,2682.37000000,2702.61000000,35077.00490000,94809742.08748800,54855
1645599600000,2022-02-23 07:00:00,ETH/USDT,2658.99000000,2699.33000000,2656.61000000,2695.63000000,22783.86500000,61045961.13507600,34356
1645596000000,2022-02-23 06:00:00,ETH/USDT,2657.41000000,2675.74000000,2653.97000000,2658.98000000,17309.38850000,46125243.52512900,27829
1645592400000,2022-02-23 05:00:00,ETH/USDT,2650.80000000,2664.99000000,2642.88000000,2657.41000000,15669.17510000,41580734.28523200,24761
1645588800000,2022-02-23 04:00:00,ETH/USDT,2625.06000000,2660.00000000,2620.37000000,2650.80000000,18013.90420000,47605944.00155500,28225
1645585200000,2022-02-23 03:00:00,ETH/USDT,2615.56000000,2625.57000000,2607.30000000,2625.07000000,7178.87610000,18779374.59722100,15542
1645581600000,2022-02-23 02:00:00,ETH/USDT,2622.51000000,2653.55000000,2597.38000000,2615.57000000,24991.34910000,65555371.88359200,34990
1645578000000,2022-02-23 01:00:00,ETH/USDT,2626.24000000,2627.58000000,2609.64000000,2622.51000000,10899.76510000,28549068.46630000,19207
1645574400000,2022-02-23 00:00:00,ETH/USDT,2636.28000000,2654.53000000,2619.89000000,2626.24000000,22478.26060000,59258134.10500900,29210
1645570800000,2022-02-22 23:00:00,ETH/USDT,2604.41000000,2655.40000000,2602.68000000,2636.29000000,21666.21830000,57119193.10355100,32766
1645567200000,2022-02-22 22:00:00,ETH/USDT,2606.40000000,2614.18000000,2591.98000000,2604.40000000,5498.09130000,14304019.74581700,13829
1645563600000,2022-02-22 21:00:00,ETH/USDT,2601.66000000,2621.59000000,2601.66000000,2606.39000000,9400.75520000,24564962.55635600,18585
1645560000000,2022-02-22 20:00:00,ETH/USDT,2632.74000000,2644.90000000,2590.85000000,2601.67000000,26529.67690000,69406616.69863000,45717
1645556400000,2022-02-22 19:00:00,ETH/USDT,2592.17000000,2640.00000000,2580.00000000,2632.74000000,35162.01600000,91769167.06148700,61765
1645552800000,2022-02-22 18:00:00,ETH/USDT,2594.27000000,2614.70000000,2584.53000000,2592.17000000,13713.62510000,35604256.60051200,28104
1645549200000,2022-02-22 17:00:00,ETH/USDT,2602.49000000,2612.92000000,2582.16000000,2594.27000000,14858.07350000,38575797.73379200,28317
1645545600000,2022-02-22 16:00:00,ETH/USDT,2623.83000000,2634.85000000,2586.27000000,2602.49000000,43015.44200000,112084487.72629700,54503
1645542000000,2022-02-22 15:00:00,ETH/USDT,2644.62000000,2665.74000000,2617.32000000,2623.82000000,38391.24200000,101279363.33847900,63285
1645538400000,2022-02-22 14:00:00,ETH/USDT,2612.75000000,2661.42000000,2570.00000000,2644.61000000,57503.44190000,150273845.56567900,84432
1645534800000,2022-02-22 13:00:00,ETH/USDT,2603.70000000,2623.49000000,2576.24000000,2612.75000000,25118.27230000,65177134.71829700,39267
1645531200000,2022-02-22 12:00:00,ETH/USDT,2589.34000000,2623.47000000,2566.49000000,2603.69000000,39896.56020000,103739907.06998800,53426
1645527600000,2022-02-22 11:00:00,ETH/USDT,2595.59000000,2605.00000000,2577.58000000,2589.35000000,20912.03750000,54158748.58166100,32519
1645524000000,2022-02-22 10:00:00,ETH/USDT,2544.68000000,2608.87000000,2539.40000000,2595.60000000,44380.90510000,114674426.45966000,60298
1645520400000,2022-02-22 09:00:00,ETH/USDT,2549.80000000,2558.46000000,2536.17000000,2544.68000000,18104.89980000,46110492.58225000,32574
1645516800000,2022-02-22 08:00:00,ETH/USDT,2515.81000000,2555.00000000,2514.40000000,2549.79000000,28074.67580000,71173374.59451100,43206
1645513200000,2022-02-22 07:00:00,ETH/USDT,2529.25000000,2536.31000000,2506.61000000,2515.81000000,23996.68830000,60519526.48862100,39067
1645509600000,2022-02-22 06:00:00,ETH/USDT,2503.92000000,2534.32000000,2501.00000000,2529.24000000,22586.62540000,56819461.12226200,39472
1645506000000,2022-02-22 05:00:00,ETH/USDT,2510.66000000,2548.23000000,2500.00000000,2503.92000000,32786.17580000,82612996.85852100,46303
1645502400000,2022-02-22 04:00:00,ETH/USDT,2519.25000000,2541.29000000,2509.31000000,2510.66000000,30181.78240000,76166004.81413600,35348
1645498800000,2022-02-22 03:00:00,ETH/USDT,2577.79000000,2578.95000000,2506.20000000,2519.26000000,52143.56520000,131998279.18692300,68403
1645495200000,2022-02-22 02:00:00,ETH/USDT,2601.16000000,2601.16000000,2565.00000000,2577.80000000,22019.58470000,56793780.02048000,30137
1645491600000,2022-02-22 01:00:00,ETH/USDT,2596.86000000,2621.70000000,2567.04000000,2601.16000000,32249.57540000,83626934.15868400,44464
1645488000000,2022-02-22 00:00:00,ETH/USDT,2568.03000000,2606.79000000,2552.11000000,2596.85000000,34449.56410000,88883380.82167300,52128
1645484400000,2022-02-21 23:00:00,ETH/USDT,2618.45000000,2629.38000000,2558.00000000,2568.02000000,46868.18270000,121261867.87931200,69087
1645480800000,2022-02-21 22:00:00,ETH/USDT,2582.62000000,2640.29000000,2568.00000000,2618.44000000,46108.41920000,119976773.18220100,75827
1645477200000,2022-02-21 21:00:00,ETH/USDT,2651.75000000,2675.52000000,2575.00000000,2582.61000000,42985.45100000,112297520.45195400,60019
1645473600000,2022-02-21 20:00:00,ETH/USDT,2652.76000000,2666.87000000,2628.15000000,2651.76000000,17187.59220000,45485313.38617100,27243
1645470000000,2022-02-21 19:00:00,ETH/USDT,2638.84000000,2662.58000000,2616.82000000,2652.76000000,36461.52200000,96186112.51015900,56729
1645466400000,2022-02-21 18:00:00,ETH/USDT,2695.42000000,2703.87000000,2606.34000000,2638.77000000,68705.88160000,181943491.66047300,91567
1645462800000,2022-02-21 17:00:00,ETH/USDT,2710.71000000,2731.53000000,2690.52000000,2695.43000000,15094.46880000,40923649.55483800,29965
1645459200000,2022-02-21 16:00:00,ETH/USDT,2723.41000000,2745.00000000,2703.00000000,2710.71000000,20903.32110000,56935630.16350500,31316
1645455600000,2022-02-21 15:00:00,ETH/USDT,2700.96000000,2750.88000000,2700.09000000,2723.40000000,48662.70910000,132811842.21813100,61894
1645452000000,2022-02-21 14:00:00,ETH/USDT,2606.86000000,2726.24000000,2595.92000000,2700.84000000,84038.11950000,225855248.09891500,106671
1645448400000,2022-02-21 13:00:00,ETH/USDT,2609.40000000,2623.39000000,2580.30000000,2606.86000000,37577.83710000,97758834.10293400,53430
1645444800000,2022-02-21 12:00:00,ETH/USDT,2626.78000000,2635.90000000,2591.14000000,2609.41000000,42293.82260000,110561028.28669200,53999
1645441200000,2022-02-21 11:00:00,ETH/USDT,2680.22000000,2690.85000000,2605.27000000,2626.78000000,42767.51230000,113012878.35180800,59010
1645437600000,2022-02-21 10:00:00,ETH/USDT,2713.11000000,2720.50000000,2665.81000000,2680.21000000,27937.15040000,75097846.76965600,42922
1645434000000,2022-02-21 09:00:00,ETH/USDT,2722.11000000,2732.65000000,2707.08000000,2713.11000000,16548.96470000,45000271.51444600,23723
1645430400000,2022-02-21 08:00:00,ETH/USDT,2747.45000000,2759.51000000,2717.48000000,2722.11000000,17180.73780000,47029597.03698400,29430
1645426800000,2022-02-21 07:00:00,ETH/USDT,2742.19000000,2754.96000000,2732.46000000,2747.44000000,11562.49890000,31712807.85815700,23319
1645423200000,2022-02-21 06:00:00,ETH/USDT,2737.40000000,2743.19000000,2728.35000000,2742.19000000,9269.05360000,25377840.21677800,19318
1645419600000,2022-02-21 05:00:00,ETH/USDT,2744.42000000,2756.60000000,2733.45000000,2737.40000000,14185.15910000,38903658.08858100,27327
1645416000000,2022-02-21 04:00:00,ETH/USDT,2710.90000000,2750.00000000,2710.15000000,2744.42000000,20031.95120000,54677676.20320000,28120
1645412400000,2022-02-21 03:00:00,ETH/USDT,2722.32000000,2739.64000000,2703.59000000,2710.89000000,15589.69400000,42409515.41896000,25848
1645408800000,2022-02-21 02:00:00,ETH/USDT,2713.30000000,2731.65000000,2712.00000000,2722.32000000,12992.41750000,35347990.03502700,20718
1645405200000,2022-02-21 01:00:00,ETH/USDT,2667.82000000,2733.47000000,2656.50000000,2713.30000000,46671.18590000,126226379.03592300,67055
1645401600000,2022-02-21 00:00:00,ETH/USDT,2621.99000000,2670.00000000,2605.11000000,2667.82000000,20215.33350000,53225933.12243200,31948
1645398000000,2022-02-20 23:00:00,ETH/USDT,2652.20000000,2666.23000000,2618.36000000,2621.99000000,22415.23730000,59299950.86419500,34344
1645394400000,2022-02-20 22:00:00,ETH/USDT,2598.18000000,2656.26000000,2598.00000000,2652.20000000,14681.55430000,38533723.27683700,27930
1645390800000,2022-02-20 21:00:00,ETH/USDT,2625.61000000,2633.99000000,2576.00000000,2598.19000000,26685.19490000,69271664.65299900,39874
1645387200000,2022-02-20 20:00:00,ETH/USDT,2649.67000000,2650.26000000,2622.45000000,2625.58000000,9242.13120000,24342127.56720800,16504
1645383600000,2022-02-20 19:00:00,ETH/USDT,2662.33000000,2662.34000000,2643.81000000,2649.67000000,5077.68660000,13465966.28055300,12247
1645380000000,2022-02-20 18:00:00,ETH/USDT,2646.13000000,2669.18000000,2639.87000000,2662.33000000,9768.69820000,25948482.40326300,17632
1645376400000,2022-02-20 17:00:00,ETH/USDT,2644.47000000,2660.29000000,2638.59000000,2646.12000000,7654.29040000,20279793.64950700,15697
1645372800000,2022-02-20 16:00:00,ETH/USDT,2652.37000000,2675.18000000,2631.36000000,2644.48000000,20175.14600000,53520188.52571800,32363
1645369200000,2022-02-20 15:00:00,ETH/USDT,2625.36000000,2662.15000000,2623.56000000,2652.36000000,14591.01710000,38541780.93652100,26904
1645365600000,2022-02-20 14:00:00,ETH/USDT,2629.27000000,2636.25000000,2600.83000000,2625.36000000,20036.67490000,52487726.53014800,32062
1645362000000,2022-02-20 13:00:00,ETH/USDT,2625.00000000,2640.98000000,2620.00000000,2629.26000000,10153.79160000,26714606.46997700,18404
1645358400000,2022-02-20 12:00:00,ETH/USDT,2642.99000000,2665.13000000,2621.67000000,2625.00000000,17062.96350000,45085797.27308800,27432
1645354800000,2022-02-20 11:00:00,ETH/USDT,2613.93000000,2647.70000000,2610.23000000,2643.00000000,13103.70160000,34457687.93337300,20748
